Data Source,World Development Indicators,,,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year,year
United States,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.9399963187926,21.9421267530623,22.0624690133862,22.2674600689007,22.4117818606008,22.6300927793465,22.601226993865,22.0958570268075,21.973474801061,22.8649867634082,21.1770971591733,21.1580790737902,21.8117445606024,22.168529045906,21.7390279728181,20.5992813171471,21.0775319599039,22.4092943698102,23.6849303500722,24.3821213361128,23.4892760012646,23.3190800496799,22.5081711729568,22.3860151500617,23.457921698085,23.6429903463152,23.5429718604274,22.9900967451758,22.4054697181164,21.9601770544991,21.226729796981,20.0651339810882,19.769703144022,20.0313270583269,20.3436919146968,20.7982440116596,21.2489961668852,21.5391539655794,22.1473604624758,22.6884308922488,23.0385844946206,22.4119181413663,21.4079781633619,21.492416166913,22.0064834596178,22.767930228569,22.8496643448619,22.113391448258,21.0036245339395,18.5363907343076,17.9834269022449,18.2756349012104,18.9681079004943,19.2086495193936,19.6973204987557,19.8102348505694,19.5004422943466,,
United States,USA,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,447316963844.293,452957452983.702,485152534324.074,520852659741.898,563122088312.075,611373371815.765,636348391633.01,626116405306.302,660552355837.265,679145736200.011,847336206600,856106547300,924859692800,989983041700,951668289500,881692665300,951957056100,1050122178900,1162151585400,1228311108700,1175690359400,1197899700100,1133473374100,1216392913000,1399374273600,1497413235300,1543968192400,1571560641200,1608619856000,1655856800300,1654199478900,1585758699200,1651461075100,1735816979000,1841870608900,1937251125100,2086082943300,2240403617800,2439747193000,2643374969900,2810276509700,2795108992300,2745810055100,2853523794400,3019108956600,3188248338300,3257700697400,3217308518100,3061487053700,2661346809600,2691106900000,2790582923800,2965669504100,3056110916000,3202482741100,3315861484400,3335342279100,,
United States,USA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,1.26096025756188,7.10774955314189,7.35853631426708,8.11542914864312,8.56852972120494,4.08506830172695,-1.60792208501549,5.49992784714155,2.81482310954419,24.7650042450471,1.03504850042837,8.03090990447797,7.04143011172214,-3.87024328560274,-7.35294271880854,7.96926112298917,10.3119276411654,10.6682259218018,5.69284800116921,-4.28399197298572,1.88904676494363,-5.37827382331106,7.31552595717918,15.0429485937,7.00591425393202,3.10902535135354,1.78711251538863,2.35811548269002,2.93648894882223,-0.100088449659395,-4.1373957961534,4.14327702778148,5.10795592895776,6.10972419229918,5.17845910234504,7.68262907537695,7.39762889081861,8.89766351099487,8.34626544439681,6.31395627561359,-0.539716193322874,-1.76375723937096,3.92284015057542,5.80283096026599,5.60229472110467,2.17838611458457,-1.23989841461609,-4.84322418951668,-13.0701269377052,1.11823420730622,3.69647239951709,6.27419378247971,3.0496119602999,4.78948013089719,3.54033893281986,0.587503271522365,,
United States,USA,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,447316963844.293,452957452983.702,485152534324.074,520852659741.898,563122088312.075,611373371815.765,636348391633.01,626116405306.302,660552355837.265,679145736200.011,847336206600,856106547300,924859692800,989983041700,951668289500,881692665300,951957056100,1050122178900,1162151585400,1228311108700,1175690359400,1197899700100,1133473374100,1216392913000,1399374273600,1497413235300,1543968192400,1571560641200,1608619856000,1655856800300,1654199478900,1585758699200,1651461075100,1735816979000,1841870608900,1937251125100,2086082943300,2240403617800,2439747193000,2643374969900,2810276509700,2795108992300,2745810055100,2853523794400,3019108956600,3188248338300,3257700697400,3217308518100,3061487053700,2661346809600,2691106900000,2790582923800,2965669504100,3056110916000,3202482741100,3315861484400,3335342279100,,
United States,USA,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,119200000000,123600000000,133500000000,142200000000,153700000000,168300000000,184200000000,190400000000,207100000000,233200000000,227841000000,247077700000,279724500000,316688300000,336699500000,347906000000,395749000000,467446900000,558152200000,641772300000,672381700000,748765400000,752896300000,814433900000,947862600000,1027697900000,1080658900000,1119667600000,1176876200000,1242439400000,1269271200000,1238830000000,1292800000000,1377898500000,1486870600000,1593989900000,1721211400000,1854201300000,2013010800000,2191844000000,2369467500000,2380554500000,2350063800000,2473921100000,2701280000000,2981170400000,3166023900000,3201496100000,3091435700000,2672713800000,2691106900000,2835999500000,3064346200000,3206215000000,3432772000000,3589756000000,3631855000000,,
United States,USA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,119200000000,123600000000,133500000000,142200000000,153700000000,168300000000,184200000000,190400000000,207100000000,233200000000,227841000000,247077700000,279724500000,316688300000,336699500000,347906000000,395749000000,467446900000,558152200000,641772300000,672381700000,748765400000,752896300000,814433900000,947862600000,1027697900000,1080658900000,1119667600000,1176876200000,1242439400000,1269271200000,1238830000000,1292800000000,1377898500000,1486870600000,1593989900000,1721211400000,1854201300000,2013010800000,2191844000000,2369467500000,2380554500000,2350063800000,2473921100000,2701280000000,2981170400000,3166023900000,3201496100000,3091435700000,2672713800000,2691106900000,2835999500000,3064346200000,3206215000000,3432772000000,3589756000000,3631855000000,,
United States,USA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,15.3138229339223,14.8411148588674,15.0223103619236,15.2990917632321,15.6459609215515,16.1893236520102,16.0245398773006,15.4113960775212,15.6923076923077,17.0212765957447,15.810254637117,16.8526336521747,17.7862823394926,18.6832933277052,17.7231126821946,15.234560723017,17.2135831788354,19.0129106580164,20.3006826444015,20.5042051286727,18.5187449454237,19.6576969600331,17.3692545062154,17.5227046150269,20.2960234791408,19.0855939194807,18.4982860055924,18.3195122517128,17.8386861131826,17.6697463082567,16.6148542985145,15.2946780577978,15.4909570582413,16.0902075066895,17.1917104896798,17.1906274220191,17.679808192414,18.5351364317771,19.0919564915073,19.503916103142,19.774853693988,18.156956846583,17.5358464584969,17.6175670052221,18.5475629673754,19.3000831085056,19.3462880184944,18.2605791622734,16.4744130922395,13.0254108906472,14.0386780013221,14.4342742709303,15.3460901731356,15.8643459429122,,,,,
United States,USA,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,83200000000,83600000000,90900000000,97700000000,107300000000,120400000000,130600000000,132800000000,147900000000,173600000000,170100000000,196800000000,228100000000,266900000000,274500000000,257300000000,323200000000,396600000000,478400000000,539700000000,530100000000,631200000000,581000000000,637500000000,820100000000,829600000000,849100000000,892200000000,937000000000,999700000000,993500000000,944300000000,1013000000000,1106800000000,1256500000000,1317500000000,1432100000000,1595600000000,1735300000000,1884200000000,2033800000000,1928600000000,1925000000000,2027900000000,2276700000000,2527100000000,2680600000000,2643700000000,2424800000000,1878100000000,2100800000000,2239900000000,2479200000000,2648000000000,,,,,
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.96963003865268,4.8996982069945,4.80912245909767,4.87002818665832,5.10352872557597,4.98857066021245,5.01840490797546,5.04816061274225,5.08222811671088,5.08873418962643,5.54985481706206,5.39181516908295,5.52411830801849,6.66900470337384,8.17723112682195,8.21274859777503,7.96314631492442,7.63920149610418,7.93037850334236,8.74302801937433,9.80864662245131,9.50617199363679,8.46665955155036,7.61367700006899,7.48344405278995,6.97555912094,6.99322789753287,7.47284977240234,8.46435185123488,8.91336804595089,9.22929652857412,9.63601970378243,9.68074712595341,9.51921564454307,9.86404661258997,10.6055145706062,10.7107218697413,11.0797971543292,10.4847990487138,10.2682808067057,10.664643353056,9.66607053553137,9.13238644013572,9.03751910184203,9.62536806733205,9.99639827502118,10.6547916669072,11.4979069440554,12.5143984658305,11.0116564284852,12.3783009403936,13.5737920131853,13.6066084998349,13.6393115137468,13.6200439199663,12.4990439118459,11.8906224202293,,
United States,USA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,195019699900,198422852100,213860171800,254172823900,274259241500,272523467100,284424177700,291268642400,321978650100,353887372300,392003719300,396845599900,366518342500,357065420100,386194797100,399106235500,429793930900,476601870100,553858116400,617956967300,672468500400,716947720200,766631031100,791750652400,861748613100,950314710200,1028069543200,1150545069800,1177424654500,1208563497000,1312082715200,1235416703100,1214112595200,1235532956700,1356026543300,1440819353600,1571007127800,1716583218000,1815040664400,1655429803700,1852335000000,1979241297200,2046878425400,2118136928800,2208678084400,2217733346800,2210442218400,,
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,1.74502996453437,7.78001098997407,18.8500045430152,7.90266138283245,-0.632895500806669,4.36685718358088,2.40642857978808,10.5435337793163,9.91019814204756,10.7707564562908,1.23516190322025,-7.64207979315937,-2.57911304943764,8.157994406695,3.34324504031491,7.68910447153361,10.8907864524711,16.2098076291203,11.5731536655332,8.82125066704462,6.61432019098929,6.92983735078205,3.27662464483822,8.84090975963431,10.2774864680545,8.18200877724348,11.9131558181151,2.33624787116531,2.64465691125038,8.56547615884182,-5.84307766666325,-1.72444713160687,1.76428130180722,9.7523571464923,6.25303470046022,9.03567639306868,9.26641818639366,5.73566404282533,-8.79378979383708,11.8945059379687,6.85115258309108,3.41732603779464,3.48132563789541,4.27456574544,0.40998561374596,-0.328764881067443,,
United States,USA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,195019699900,198422852100,213860171800,254172823900,274259241500,272523467100,284424177700,291268642400,321978650100,353887372300,392003719300,396845599900,366518342500,357065420100,386194797100,399106235500,429793930900,476601870100,553858116400,617956967300,672468500400,716947720200,766631031100,791750652400,861748613100,950314710200,1028069543200,1150545069800,1177424654500,1208563497000,1312082715200,1235416703100,1214112595200,1235532956700,1356026543300,1440819353600,1571007127800,1716583218000,1815040664400,1655429803700,1852335000000,1979241297200,2046878425400,2118136928800,2208678084400,2217733346800,2210442218400,,
United States,USA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,27000000000,27600000000,29100000000,31100000000,35000000000,37100000000,40900000000,43500000000,47900000000,51900000000,59710000000,62964000000,70844000000,95270000000,126651000000,138707000000,149515000000,159350000000,186885000000,230129000000,280773000000,305239000000,283209000000,276996000000,302383000000,303209000000,321000000000,363944000000,444601000000,504291000000,551874000000,594932000000,633053000000,654800000000,720939000000,812813000000,867590000000,953806000000,952981000000,991980000000,1096835000000,1026713000000,1002509000000,1040279000000,1181507000000,1308901000000,1476316000000,1664625000000,1841942000000,1587742000000,1852335000000,2106371000000,2198182300000,2276608000000,2373648000000,2264916000000,2214566000000,,
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,27000000000,27600000000,29100000000,31100000000,35000000000,37100000000,40900000000,43500000000,47900000000,51900000000,59710000000,62964000000,70844000000,95270000000,126651000000,138707000000,149515000000,159350000000,186885000000,230129000000,280773000000,305239000000,283209000000,276996000000,302383000000,303209000000,321000000000,363944000000,444601000000,504291000000,551874000000,594932000000,633053000000,654800000000,720939000000,812813000000,867590000000,953806000000,952981000000,991980000000,1096835000000,1026713000000,1002509000000,1040279000000,1181507000000,1308901000000,1476316000000,1664625000000,1841942000000,1587742000000,1852335000000,2106371000000,2198182300000,2276608000000,2373648000000,2264916000000,2214566000000,,
United States,USA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,99.2085404012516,99.1478785726966,99.3224260452818,99.248355778265,98.9792942548848,99.2470082022321,99.5460122699387,99.5822211906696,99.8514588859416,100.764780860869,99.6329158162032,99.9464963134864,100.262645921982,99.7115464712796,100.05245266573,99.0537934529875,100.087026593175,101.107245568089,101.076369012434,100.856518813757,100.456145928129,100.389740625533,100.597149588743,101.419509490709,102.542150566747,102.623192493491,102.872757020188,102.972543112555,102.082637094682,101.53318499254,101.301922255861,100.463529327541,100.531219019042,100.947394558114,101.265408404031,101.171208210792,101.189816153945,101.184394753334,101.79008573722,102.656455732052,103.653909335339,103.471019666679,103.88492239682,104.375576747487,105.044180299876,105.507834821043,105.564058398855,104.963095837131,104.912642399927,102.742515833042,103.425927262434,103.737598697145,103.501409293756,102.947629026169,102.923573738658,102.891950063336,102.798682915894,,
United States,USA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,4926925798100,5092853020600,5362847347600,5607352022600,5551240265500,5537116572700,5867006048100,6154533893600,6466078084500,6620681216800,6528882544400,6687794425100,6647248179100,7028664165000,7574304871100,7926438742100,8228738351300,8490314128300,8777209545100,9047705026300,9192671300100,9145899268200,9467416980100,9772718925200,10190082344200,10450415811700,10848481543700,11350928961900,11971651726100,12630530505700,13232131830200,13393753168800,13710134918100,14135374419800,14734303788300,15247983793600,15645219926400,15828247586900,15625319174500,15041449104800,15477040500000,15719790714400,16046481116100,16263160804500,16695029841500,17279382647900,17567618318100,,
United States,USA,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,,,,,,,,,,,4926925798100,5092853020600,5362847347600,5607352022600,5551240265500,5537116572700,5867006048100,6154533893600,6466078084500,6620681216800,6528882544400,6687794425100,6647248179100,7028664165000,7574304871100,7926438742100,8228738351300,8490314128300,8777209545100,9047705026300,9192671300100,9145899268200,9467416980100,9772718925200,10190082344200,10450415811700,10848481543700,11350928961900,11971651726100,12630530505700,13232131830200,13393753168800,13710134918100,14135374419800,14734303788300,15247983793600,15645219926400,15828247586900,15625319174500,15041449104800,15477040500000,15719790714400,16046481116100,16263160804500,16695029841500,17279382647900,17567618318100,,
United States,USA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,539000000000,558500000000,601000000000,633800000000,678800000000,738100000000,811300000000,858100000000,941100000000,1027700000000,1071934600000,1167145200000,1285817300000,1424428300000,1549637400000,1672942300000,1879221000000,2109047600000,2381936400000,2654687800000,2875562200000,3223470400000,3364965600000,3689780700000,4143413500000,4460757200000,4722019000000,5014986300000,5362022200000,5744435900000,6057438600000,6202661500000,6574037000000,6943886600000,7401240600000,7753822100000,8196578500000,8710473800000,9251871900000,9917254200000,10660575500000,10990509600000,11403981900000,12014328200000,12894097500000,13814906800000,14626837700000,15196173900000,15441653300000,14814175200000,15477040500000,16097923800000,16720916600000,17183521000000,17937118000000,18644756000000,19145715000000,,
United States,USA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,539000000000,558500000000,601000000000,633800000000,678800000000,738100000000,811300000000,858100000000,941100000000,1027700000000,1071934600000,1167145200000,1285817300000,1424428300000,1549637400000,1672942300000,1879221000000,2109047600000,2381936400000,2654687800000,2875562200000,3223470400000,3364965600000,3689780700000,4143413500000,4460757200000,4722019000000,5014986300000,5362022200000,5744435900000,6057438600000,6202661500000,6574037000000,6943886600000,7401240600000,7753822100000,8196578500000,8710473800000,9251871900000,9917254200000,10660575500000,10990509600000,11403981900000,12014328200000,12894097500000,13814906800000,14626837700000,15196173900000,15441653300000,14814175200000,15477040500000,16097923800000,16720916600000,17183521000000,17937118000000,18644756000000,19145715000000,,
United States,USA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,21.7566621444426,22.9173156044173,23.9763919548341,25.4028692020574,27.9151563593947,30.2132396534365,32.0303232107384,34.268193765139,36.8374209044861,40.096898084501,44.0437116220822,48.1993045106467,50.6219342100086,52.4961872324711,54.7035479890613,56.2769403150422,57.3844834822583,59.0671466828771,61.0902835627688,63.4905302869843,65.8942151008283,67.8190445587615,69.4385492243372,71.053784040534,72.6318036498757,74.196302230568,75.5550762287094,76.73798179195,77.2814989249105,78.5181128815173,80.5658199056718,82.0569817995585,83.1792098919797,84.9947645049362,87.5107347130901,90.6015312385005,93.4907771754517,96.006672984929,98.824562414061,98.4890158972285,100,102.405458777855,104.203011732107,105.659171710614,107.439867854638,107.90174845897,108.982985930848,,
United States,USA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.6795508926928,76.6731759275697,76.251859196827,76.1039774506733,75.8675998833479,75.3798574694097,75.2760736196319,76.3374724382035,76.9124668435013,76.9977448769487,78.2698506530444,78.0814715226457,77.7407912517379,76.4315749757271,77.4101657708263,78.8249375489587,78.0979256886632,77.6277438923541,76.2969967804917,75.7911405269395,77.188057313437,76.1423077737596,78.5348241594671,79.1915724998811,77.4655659313885,78.4781217346173,79.1866374882765,79.4249948205593,79.3253016727433,79.0835275084739,79.8319282479114,80.4047817613191,80.5118285614406,80.6134907696463,80.0490028739505,79.9662137300595,79.5605911507628,78.8213274879581,78.9416798105173,79.3385023576117,80.0849838387388,81.419528322066,82.3084006087353,82.7156099514624,82.5174534628635,82.284882087803,82.2310435823384,82.6117428709869,84.1263988609772,85.2295828366128,85.0313297477502,85.1928427806654,84.1508029430671,83.1853689511864,82.7787678734358,82.463952579352,83.1098970575009,,
United States,USA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,4106528979800,4227745419400,4430056581800,4591039235800,4583704895400,4690192401400,4893838507500,5074378994700,5270402443600,5379003695500,5382764252600,5464292572100,5553112310700,5839030263600,6101800899600,6418535214100,6694064176800,6901642423200,7160993629500,7372844226000,7534934881300,7575536072700,7809913207700,8025838166000,8285288264500,8490647246000,8739385680000,9037353197600,9464208136700,9922333934200,10363356058000,10649440394600,10948713086300,11264154766600,11648750896300,11999283735300,12321128129600,12577776212400,12601935390900,12528765201700,12724404500000,12888069989200,13018583118200,13115487860900,13411817029100,13845233317600,14181007249400,,
United States,USA,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,,,,,,,,,,2.9517979830719,4.7853203618091,3.63387354151108,-0.159753380951486,2.32317543188407,4.34195633507942,3.68913863674321,3.86300371148349,2.0605874610558,0.069911777587109,1.51461806005382,1.62545722850753,5.14878750694596,4.50024446076414,5.19083332464622,4.29270781431141,3.10093003170505,3.75781865238606,2.95839666198378,2.19848202852835,0.53883931367163,3.09386864178003,2.76475490261676,3.23268539850596,2.47859790684535,2.92955798060251,3.4094789783897,4.72322957581603,4.84061414206958,4.44474179890176,2.76053756137382,2.81021988584256,2.88108454220715,3.41433634097774,3.00918821357352,2.68219671606884,2.08299175286908,0.192078298198567,-0.580626601631664,1.56152098910319,1.28623299581525,1.01266620300299,0.744357061134608,2.25938349638841,3.23160006999504,2.42519518521343,,
United States,USA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,44.8823586231366,42.0834416839219,42.1670447551608,41.6596269453603,39.7673776774637,39.23220862154,39.3964602366492,38.6313442657432,38.3768065900621,40.2262492672594,39.4873642655976,38.2439014326655,38.1901969074398,37.1660653021733,38.5314428791315,38.1513366799602,38.2430232658132,38.9033866248408,38.8596452234267,39.53388095115,39.5808591675777,39.460910899886,39.5162124678155,39.5454240372146,39.6798023953704,40.0217475066619,40.6292910010032,41.6950836894366,42.2812615403443,41.8337015511098,42.2693213151957,42.9594023565421,42.3509280329459,41.6856631693026,41.200213055184,39.575817906471,39.6604003407454,39.7838594773231,40.070501241831,,,,,,,,,,
United States,USA,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,,,,0,266715.66023592,243870.59871741,247196.288138627,245506.013936781,233910.522477511,231417.067385447,232264.589077382,225615.549407679,223155.757568288,241406.973890155,239907.455963851,232651.42021942,231416.171474415,219807.543410113,234132.459510755,229621.831589043,229016.050245926,235326.585693662,240149.498709159,245754.464156634,252381.807161776,247547.370084492,246262.665126678,244026.902648844,244131.968227636,241933.464765146,243244.314879726,245864.233893175,244291.827302571,237724.610771352,235274.846679298,236882.870128232,233343.872748084,229793.051934044,224175.715260953,213074.620575724,214471.150318645,216024.765607485,219505.404392725,,,,,,,,,,
United States,USA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,30.8216375767833,32.3715919072599,32.100242658903,32.2596056492953,33.4415147176222,33.6806739802947,32.7650073140415,32.589810009502,32.345781308792,30.7929909037998,31.3639668379497,32.1268090113256,31.8901028482199,31.7152105131444,30.9443151619431,30.4116516638085,29.7194782664157,28.8335424214524,28.3592068244258,27.7489337921984,27.0901931367058,27.7210970891922,28.5688671819383,29.0990728858974,29.8771382391701,30.8349144175777,31.1782685601639,31.4315278406455,32.1480014795402,32.8858749454243,33.2769008202366,33.6328366145552,33.8114194374046,33.7345768600976,34.3967619718335,35.3987713050031,35.5752646160616,35.8771064901509,35.9511995122245,,,,,,,,,,
United States,USA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,0,183159.122381914,187591.109091138,188181.573541714,190110.372436088,196701.986323612,198670.507573866,193168.394170443,190331.660213694,188086.189901242,184795.82080161,190553.348722306,195438.944867138,193240.310515988,187570.098016838,188030.036650031,183038.911985481,177973.312429734,174414.098107366,175257.629438406,172495.697132443,172736.823909165,173900.817892833,178039.466145809,179564.558964296,183820.586873406,186398.599399978,186661.799608217,185342.918848491,185744.079988458,186877.601823618,185222.224886511,185455.160704685,186293.144473628,185962.529632825,187157.253467802,190585.568755285,192380.00271163,194811.25315726,196939.951903976,,,,,,,,,,
United States,USA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29185.8,,,,,,,,,,112665,,,,,186290,,,240127,,300896,,,,,,,,
United States,USA,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.01774361815055,0.022895674585155,2.38931822013468,3.89312353209741,3.73532606698381,7.19708068333704,9.58787378321404,9.98880802582294,10.9523151822898,13.5759062341537,11.1657702086841,13.7822753189794,13.9365819637527,18.0599920780216,17.0583270936142,13.9827302175236,16.1806237144203,8.35870085747552,7.62660235966743,9.40754030412803,7.09833507210476,3.38565583699368,,,,,,
United States,USA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,5400503.5,5440420.62,5704297.25,5912971.38,5756864.1,5539255.42,5868459.65,6048233.1,6054464.7,6135462.9,5896082.8,5830249.4,5534118,5524777.8,5761217.3,5776897.6,5731026.3,5743632.7,6185748,6221391.6,6136093.5,6073643.8,6137498.4,6282704.3,6374979.2,6365296.6,6577713.1,6724414.4,6749016.1,6808137.8,6969123.8,6821235.6,6981786.8,6991255.2,7244271.5,7182808.4,6994086.9,7128951.7,6648991.2,6604068.9516624,6713348.96911148,6571653.97696764,6343840.50774614,,,,,,
United States,USA,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.73515208841539,-24.4127251003589,-20.8271292604443,-17.7148155523473,-16.0373964164973,-2.36126259860515,9.33484795684227,-1.17681268301073,17.2960689183868,23.9804577361206,11.0386296881294,62.9181809130283,40.1911344741285,150.179333535484,119.559122363175,71.0292047774001,103.348954774006,90.2905316419032,156.393212253968,120.230689681703,120.230689681703,120.230689681703,,,,,,
United States,USA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,66973.4,76163.5200000001,72880.65,74197.6799999999,85987.8999999996,74304.9199999999,94731.6500000004,107322,100102.4,106056,101009.6,108399.8,91380.3,110107,105387.6,118114.3,113831.4,112148.6,163521.7,129355.8,176765.6,159557.2,133612.3,139950.4,145451.9,148417,172591.7,193266.4,174685.4,207339.1,219154.8,196278.1,287983.3,247809.7,442231,388105,302320.8,359451,336368.2,453215,389292.1,389292.100000001,389292.1,,,,,,
United States,USA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.7818089559812,30.8338032974293,30.8506185100028,31.6685907488873,32.2492617561532,32.1892306045227,31.8271900573748,31.4960176776021,29.7684768668287,28.7955362764097,27.0056069319604,25.4388932936734,24.6609697045645,25.3982030128132,26.0359691519825,26.1480987702404,27.6487992089055,27.2106771004496,27.9790815370197,28.8855208074618,30.9371435935936,32.8421147944417,33.3998319228991,34.9638230432899,35.4708635557639,36.2380023034271,35.3636930184905,35.8800060381798,35.9803298446115,36.2905666772494,36.9413100959894,36.6306192413687,36.417217266862,36.4013236765422,36.1659551280805,35.8508601474539,36.3710880117073,36.5662109937967,36.5538279371757,36.0915759187869,36.3729984633041,36.422983944162,36.5227746507896,36.2407270293285,36.5634492283856,36.6783142152662,36.7582051202834,36.4665990575689,37.0226429833924,34.9960393514987,35.4314841559766,34.5730945179545,31.7963903292283,32.030412618806,31.4091097843117,,,,
United States,USA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,918715.512,888169.402,921572.105,987816.46,1050034.449,1091511.886,1133645.716,1164001.142,1140536.009,1158948.016,1169046.934,1108314.08,1125761.666,1211543.797,1197260.832,1152171.4,1275466.941,1290409.966,1368418.057,1415909.374,1461226.16,1489652.744,1438446.756,1518086.662,1587389.295,1628012.321,1589761.844,1682188.579,1760347.017,1798227.127,1781828.303,1765906.189,1787915.523,1830504.061,1842421.811,1840195.942,1910250.31,1963135.784,1974276.13,1986721.928,2070963.919,2038155.27,2060362.622,2056915.642,2104619.645,2123574.368,2094220.033,2111062.564,2078492.27,1842018.441,1911717.11,1828806.24,1627795.968,1652500.547,1650322.349,,,,
United States,USA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521361050901453,0.521471113519558,0.512831143433835,0.511238269447564,0.497815547953509,0.488307211067703,0.481373872703705,0.470930194613981,0.453579184448383,0.441594889139883,0.438801534761712,0.427088983023321,0.423007367239203,0.413967142803065,0.404515396285931,0.393709890384483,0.377360936129381,0.376737129488553,0.366422322371877,0.353346195487854,0.353264935425037,0.340875481878184,0.322727125905099,0.31986613325268,0.317603583678944,,,,
United States,USA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806644590121495,0.780825015148097,0.750773685986831,0.73104820462185,0.697020775905062,0.669739005174803,0.648392810005579,0.623651739469583,0.594224974497116,0.569804743358193,0.553603037459531,0.526820471606383,0.513896783278983,0.493081803752518,0.468929449688014,0.442175687119159,0.411181577680189,0.399860236910241,0.381430153665618,0.36504617061173,0.360558540311615,0.340875481878184,0.31688985169222,0.309088800736326,0.301491689709128,,,,
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.9997791565885,15.6812555160569,16.0139374979897,16.4827621458239,16.9681185789701,17.4517252487095,18.1210730107855,18.5983178821611,19.0893891562783,19.85794566231,21.1112522725943,20.9802034758573,21.7486419846019,22.5105821272339,21.5029303777343,20.4022240696754,21.1576153736785,21.5324840060117,21.9730046948357,21.7804369776277,20.7864877412257,19.7667641742132,18.5904952301609,18.5715437097933,18.9767502682074,18.8823127427246,18.7207227161615,19.3503344229412,20.0104134086438,20.0757697786637,19.3227511807806,19.0561631861681,19.1394372782772,19.3470829142925,19.3608920479162,19.2765452647233,19.4960247370023,19.6903631815798,19.5792362010339,19.727169506164,20.1787505069199,19.6365050677187,19.6134040768814,19.5641045293305,19.6583711815214,19.5918852294317,19.0940665201349,19.217897835532,18.4617638680802,17.1577377931966,17.4421661155373,16.9734560923114,16.3042868033172,16.314351819388,16.4906083931135,,,,
